ID,street name,named after,gender,place of birth,place of death,citizenships,citizenships today,occupations,birth year,death year,area of action,category,category II,connection,party,miscellaneous,lat,lon
900,Carrierastraße,Rosalba Carriera,weiblich,Venedig,Venedig,Republik Venedig,Italien,"Zeichner, Bauzeichner, bildender Künstler, Maler, Künstler",1675,1757.0,international,kulturell,Bildender Künstler,,,,45.4371908,12.3345898
1010,Käthe-Kollwitz-Straße,Käthe Kollwitz,weiblich,Königsberg,Moritzburg,"Weimarer Republik,Deutsches Kaiserreich",Deutschland,"Autobiograf, Lithograf, Designer, Druckgrafiker, Zeichner, Bauzeichner, Grafiker, Bildhauer, Plakatkünstler, Maler, Illustrator, Künstler",1867,1945.0,regional,kulturell,Bildender Künstler,,,,54.7046485,20.4565666
1026,Caroline-Bardua-Straße,Caroline Bardua,weiblich,Ballenstedt,Ballenstedt,Herzogtum Anhalt,Deutschland,"Salonnière, Maler",1781,1864.0,lokal,kulturell,Bildender Künstler,,,,51.722527,11.2290268
1059,Käthe-Kollwitz-Straße (CB),Käthe Kollwitz,weiblich,Königsberg,Moritzburg,"Deutsches Kaiserreich,Weimarer Republik",Deutschland,"Bauzeichner, Zeichner, Lithograf, Autobiograf, Druckgrafiker, Designer, Grafiker, Bildhauer, Künstler, Illustrator, Maler, Plakatkünstler",1867,1945.0,regional,kulturell,Bildender Künstler,,,,54.7046485,20.4565666
1123,Angelikastraße,Angelika Kauffmann,weiblich,Chur,Rom,"Schweiz,Drei Bünde",Schweiz,"Druckgrafiker, bildender Künstler, Maler, Künstler",1741,1807.0,international,kulturell,Bildender Künstler,,,,46.854747,9.5264904
1146,Anna-Angermann-Straße,Anna Elisabeth Angermann,weiblich,Bautzen,,Deutsche Demokratische Republik,Deutschland,Maler,1883,1985.0,lokal,kulturell,Bildender Künstler,,,,51.1809132,14.4276003
1206,Käthe-Kollwitz-Platz,Käthe Kollwitz,weiblich,Königsberg,Moritzburg,"Weimarer Republik,Deutsches Kaiserreich",Deutschland,"Zeichner, Bauzeichner, Druckgrafiker, Autobiograf, Grafiker, Lithograf, Designer, Bildhauer, Plakatkünstler, Maler, Illustrator, Künstler",1867,1945.0,regional,kulturell,Bildender Künstler,,,,54.7046485,20.4565666
1261,Dora-Stock-Straße,Dora Stock,weiblich,Nürnberg,Berlin,Königreich Bayern,Deutschland,"Maler, Komponist",1760,1832.0,lokal,kulturell,Bildender Künstler,,,,49.453872,11.077298
1282,Louise-Seidler-Straße,Louise Seidler,weiblich,Jena,Weimar,Sachsen-Weimar-Eisenach,Deutschland,"Historienmaler, Porträtmaler, Maler",1786,1866.0,lokal,kulturell,Bildender Künstler,,,,50.9281717,11.5879359
1462,Etha-Richter-Straße,Etha Richter,weiblich,Dresden,Dresden,Deutschland,Deutschland,"Hochschullehrer, Bildhauer, Maler",1883,1977.0,lokal,kulturell,Bildender Künstler,,,,51.0493286,13.7381437
1501,Gertrud-Caspari-Straße,Gertrud Caspari,weiblich,Chemnitz,Klotzsche,Deutschland,Deutschland,"Illustrator, Schriftsteller",1873,1948.0,lokal,kulturell,Bildender Künstler,,,,50.8323531,12.918914
1572,Mathildenstraße,Mathilde von Sachsen,weiblich,Dresden,Dresden,Deutschland,Deutschland,Künstler,1863,1933.0,lokal,kulturell,Bildender Künstler,,,,51.0493286,13.7381437
3198,Rüther-Rabinowicz-Straße,Irena Rüther-Rabinowicz,weiblich,Köln,Dresden,Deutschland,Deutschland,Maler,1900,1979.0,lokal,kulturell,Bildender Künstler,,,,50.938361,6.959974
1374,Heydenreichweg,Eduard Heydenreich,männlich,,,,Deutschland,,1852,1915.0,lokal,kulturell,Chronist,,,,,
1377,Agneshöhe,Agnes Hottenroth,weiblich,,,,Deutschland,,,,lokal,kulturell,Ehefrau,,,,,
885,Senefelderstraße,Alois Senefelder,männlich,Prag,München,Königreich Bayern,"Deutschland, Österreich","Lithograf, Dramatiker, Erfinder, Schauspieler",1771,1834.0,international,kulturell,Erfinder,,,,50.0874654,14.4212535
1017,Gutenbergstraße,Johannes Gutenberg,männlich,Mainz,Mainz,Heiliges Römisches Reich Deutscher Nation,Deutschland,"Typograf, Grobschmied, Münzmeister, Graveur, Goldschmied, Erfinder, Ingenieur",1400,1468.0,national,kulturell,Erfinder,,,,49.9995205,8.2736253
1053,Gabelsbergerstraße,Franz Xaver Gabelsberger,männlich,München,München,Deutschland,Deutschland,Erfinder,1789,1849.0,national,kulturell,Erfinder,,,,48.1371079,11.5753822
1271,Zamenhofstraße,Ludwik Lejzer Zamenhof,männlich,Białystok,Warschau,Russisches Kaiserreich,Polen,"Facharzt für Augenheilkunde, Bibelübersetzer, Esperantologe, Philologe, Linguist, Esperantist, Erfinder, Dichterarzt, Übersetzer, Arzt, Dichter",1859,1917.0,international,kulturell,Erfinder,,,,53.132398,23.1591679
1582,Hermann-Krone-Straße,Hermann Krone,männlich,Breslau,Laubegast,"Königreich Preußen,Königreich Sachsen",Deutschland,"Hochschullehrer, Chemiker, Fotograf",1827,1916.0,lokal,kulturell,Fotograf,,,,51.1089776,17.0326689
1682,Hermann-Seidel-Straße,Hermann Seidel,männlich,Dresden,Dresden,"Deutsches Reich,Königreich Sachsen",Deutschland,"Handelsgärtner, Botaniker, Gärtner",1833,1896.0,lokal,kulturell,Gärtner,,,,51.0493286,13.7381437
978,Kurt-Tucholsky-Straße,Kurt Tucholsky,männlich,Berlin,Göteborg,"Deutschland,Weimarer Republik",Deutschland,"Satiriker, Prosaist, Journalist, Dichterjurist, Dramatiker, Jurist, Dichter, Schriftsteller",1890,1935.0,national,kulturell,Journalist,,,,52.510885,13.3989367
999,Lönsstraße,Hermann Löns,männlich,Chełmno,Loivre,Königreich Preußen,Deutschland,"Journalist, Dichter, Schriftsteller, Drehbuchautor",1866,1914.0,national,kulturell,Journalist,,,,53.3525028,18.4404247
1024,Hermann-Löns-Straße,Hermann Löns,männlich,Chełmno,Loivre,Königreich Preußen,Deutschland,"Journalist, Dichter, Schriftsteller, Drehbuchautor",1866,1914.0,national,kulturell,Journalist,,,,53.3525028,18.4404247
1449,Güntzstraße,Justus Friedrich Güntz,männlich,Wurzen,Dresden,Deutschland,Deutschland,Verleger,1801,1875.0,lokal,kulturell,Journalist,,,,51.3709574,12.7410574
1577,Böhmertstraße,Viktor Böhmert,männlich,Leipzig,Dresden,Deutsches Kaiserreich,Deutschland,"Statistiker, Hochschullehrer, Journalist, Wirtschaftswissenschaftler",1829,1918.0,lokal,kulturell,Journalist,,,,51.3406321,12.3747329
1722,Viktor-Böhmert-Weg,Viktor Böhmert,männlich,Leipzig,Dresden,Deutsches Kaiserreich,Deutschland,"Statistiker, Journalist, Hochschullehrer, Wirtschaftswissenschaftler",1829,1918.0,lokal,kulturell,Journalist,,,,51.3406321,12.3747329
1797,Kurt-Exner-Weg,Ernst Kurt Exner,männlich,Dresden,Dresden,,Deutschland,Schriftsteller,1904,1986.0,lokal,kulturell,Journalist,,,,51.0493286,13.7381437
910,Agnes-Smedley-Straße,Agnes Smedley,weiblich,Osgood,London,Vereinigte Staaten,USA,"Frauenrechtler, Journalist, Schriftsteller",1892,1950.0,international,kulturell,Journalist,,,,39.12922,-85.2916279
884,Schubertstraße,Franz Schubert,männlich,Himmelpfortgrund,Wien,"Kaisertum Österreich,Erzherzogtum Österreich",Österreich,"Pianist, Lehrer, Komponist",1797,1828.0,international,kulturell,Musiker/Komponist,,,,48.2264758,16.352693
894,Händelallee,Georg Friedrich Händel,männlich,Halle,Westminster,"Heiliges Römisches Reich Deutscher Nation,Königreich Großbritannien,Brandenburg-Preußen",Deutschland,"Opernkomponist, Cembalist, Impresario, Hochschullehrer, Geiger, Organist, Komponist",1685,1759.0,international,kulturell,Musiker/Komponist,,,,51.4824354,11.9712985
913,Lortzingstraße,Albert Lortzing,männlich,Berlin,Berlin,Königreich Preußen,Deutschland,"Librettist, Opernsänger, Bühnenschauspieler, Sänger, Dirigent, Komponist, Schauspieler, Schriftsteller",1801,1851.0,national,kulturell,Musiker/Komponist,,,,52.510885,13.3989367
922,Kreutzerstraße,Conradin Kreutzer,männlich,Meßkirch,Riga,Großherzogtum Baden,Deutschland,"Oboist, Bandleader, Pianist, Dirigent, Komponist",1780,1849.0,national,kulturell,Musiker/Komponist,,,,47.9939249,9.1122006
923,Beethovenstraße,Ludwig van Beethoven,männlich,Bonn,Wien,"Kaisertum Österreich,Kurköln",Deutschland,Komponist,1770,1827.0,national,kulturell,Musiker/Komponist,,,,50.7352621,7.1024635
925,Zöllnerstraße,Carl Friedrich Zöllner,männlich,Mittelhausen,Leipzig,Sachsen-Weimar-Eisenach,Deutschland,"Chorleiter, Dirigent, Komponist",1800,1860.0,national,kulturell,Musiker/Komponist,,,,48.7088591,7.6249563
929,Richard-Wagner-Straße,Richard Wagner,männlich,Leipzig,Venedig,Königreich Sachsen,Deutschland,"Tagebuchschreiber, Librettist, Autobiograf, Essayist, Bühnenregisseur, Musikkritiker, Pianist, Dirigent, Dichter, Komponist, Schriftsteller",1813,1883.0,lokal,kulturell,Musiker/Komponist,,,,51.3406321,12.3747329
947,Mozartstraße,Wolfgang Amadeus Mozart,männlich,Salzburg,Wien,Erzstift Salzburg,Österreich,"Musikpädagoge, Organist, Geiger, Musiker, Pianist, Komponist",1756,1791.0,international,kulturell,Musiker/Komponist,,,,47.7981346,13.0464806
960,Ludwig-Ermold-Straße,Ludwig Ermold,männlich,Offenbach am Main,Offenbach am Main,Deutschland,Deutschland,"Sänger, Opernsänger, Schauspieler",1883,1949.0,lokal,kulturell,Musiker/Komponist,,,,50.1055002,8.7610698
964,Nicodéstraße,Jean Louis Nicodé,männlich,Jeżyce,Langebrück,Deutschland,Deutschland,"Pianist, Dirigent, Komponist",1853,1919.0,lokal,kulturell,Musiker/Komponist,,,,52.413479,16.9027931
979,Josef-Herrmann-Straße,Josef Herrmann,männlich,Darmstadt,Hildesheim,"Deutschland,Deutsche Demokratische Republik",Deutschland,Opernsänger,1903,1955.0,lokal,kulturell,Musiker/Komponist,,,,49.8851869,8.6736295
998,Haydnstraße,Joseph Haydn,männlich,Rohrau,Wien,Heiliges Römisches Reich Deutscher Nation,Österreich,"Musikwissenschaftler, Pianist, Dirigent, Komponist",1732,1809.0,international,kulturell,Musiker/Komponist,,,,48.0661341,16.8594353
1009,Regerstraße,Max Reger,männlich,Brand,Leipzig,Königreich Bayern,Deutschland,"Musikpädagoge, Musikwissenschaftler, Hochschullehrer, Organist, Pianist, Dirigent, Komponist",1873,1916.0,regional,kulturell,Musiker/Komponist,,,,47.104245,9.7378763
1012,Brucknerstraße,Anton Bruckner,männlich,Ansfelden,Wien,"Kaisertum Österreich,Cisleithanien",Österreich,"Musiktheoretiker, Musikpädagoge, Musikwissenschaftler, Hochschullehrer, Organist, Lehrer, Komponist",1824,1896.0,international,kulturell,Musiker/Komponist,,,,48.2090744,14.2892608
1015,Rubinsteinstraße,Anton Grigorjewitsch Rubinstein,männlich,Ofatinți,Peterhof,Russisches Kaiserreich,Russland,"Komponist klassischer Musik, Musikwissenschaftler, Musikpädagoge, Hochschullehrer, Pianist, Dirigent, Komponist",1829,1894.0,international,kulturell,Musiker/Komponist,,,,47.667525,28.9968714
1022,Carl-Maria-von-Weber-Straße,Carl Maria von Weber,männlich,Eutin,London,Hochstift Lübeck,Deutschland,"klassischer Gitarrist, Musikkritiker, Gitarrist, Pianist, Dirigent, Komponist",1786,1826.0,lokal,kulturell,Musiker/Komponist,,,,54.1364642,10.6159077
1049,Fritz-Busch-Straße,Fritz Busch,männlich,Siegen,London,Deutschland,Deutschland,"Regisseur, Musikdirektor, Pianist, Dirigent",1890,1951.0,lokal,kulturell,Musiker/Komponist,,,,50.8751175,8.0256131
1093,Wüllnerstraße,Franz Wüllner,männlich,Münster,Braunfels,Königreich Preußen,Deutschland,"Musikpädagoge, Hochschullehrer, Pianist, Dirigent, Komponist",1832,1902.0,national,kulturell,Musiker/Komponist,,,,51.9625101,7.6251879
1101,Johannes-Brahms-Straße,Johannes Brahms,männlich,Hamburg,Wien,Hamburg,Deutschland,"Pianist, Dirigent, Komponist",1833,1897.0,national,kulturell,Musiker/Komponist,,,,53.550341,10.000654
1108,Richard-Strauss-Platz,Richard Strauss,männlich,München,Garmisch-Partenkirchen,Deutschland,Deutschland,"Librettist, Musiker, Dirigent, Komponist",1864,1949.0,lokal,kulturell,Musiker/Komponist,,,,48.1371079,11.5753822
1122,August-Röckel-Straße,August Röckel,männlich,Graz,Budapest,Österreich,Deutschland,"Dirigent, Komponist",1814,1876.0,lokal,kulturell,Musiker/Komponist,,,,47.0708678,15.4382786
1132,Bernd-Aldenhoff-Straße,Bernd Aldenhoff,männlich,Duisburg,München,Deutschland,Deutschland,Opernsänger,"1903, 1908",1959.0,lokal,kulturell,Musiker/Komponist,,,,51.434999,6.759562
1137,Joseph-Keilberth-Straße,Joseph Keilberth,männlich,Karlsruhe,München,Deutschland,Deutschland,"Dirigent, Musikdirektor",1908,1968.0,lokal,kulturell,Musiker/Komponist,,,,49.0068705,8.4034195
1152,Bedrich-Smetana-Straße,Bedřich Smetana,männlich,Litomyšl,Prag,"Österreich-Ungarn,Kaisertum Österreich",Tschechien,"Musikpädagoge, Pädagoge, Musiker, Pianist, Dirigent, Lehrer, Komponist",1824,1884.0,international,kulturell,Musiker/Komponist,,,,49.8725491,16.3101243
1153,Antonin-Dvorak-Straße,Antonín Dvořák,männlich,Nelahozeves,Prag,"Königreich Böhmen,Cisleithanien",Tschechien,"Komponist klassischer Musik, Musikpädagoge, Bratschist, Musikwissenschaftler, Geiger, Organist, Pianist, Virtuose, Professor, Dirigent, Komponist, Lehrer",1841,1904.0,international,kulturell,Musiker/Komponist,,,,50.2614798,14.2988105
1163,Beethovenstraße (LB),Ludwig van Beethoven,männlich,Bonn,Wien,"Kaisertum Österreich,Kurköln",Deutschland,Komponist,1770,1827.0,national,kulturell,Musiker/Komponist,,,,50.7352621,7.1024635
1164,Schumannstraße,Robert Schumann,männlich,Zwickau,Endenich,Königreich Sachsen,Deutschland,"Musikwissenschaftler, Musikpädagoge, Musikkritiker, Pianist, Dirigent, Komponist, Schriftsteller",1810,1856.0,lokal,kulturell,Musiker/Komponist,,,,50.7185043,12.4939267
1166,Silcherstraße,Friedrich Silcher,männlich,Schnait,Tübingen,Königreich Württemberg,Deutschland,"Sammler, Dirigent, Komponist",1789,1860.0,lokal,kulturell,Musiker/Komponist,,,,48.7906497,9.4043656
1182,Schuchstraße,Ernst von Schuch,männlich,Graz,Niederlößnitz,Österreich,Österreich,"Theaterleiter, Geiger, Dirigent, Komponist",1846,1914.0,lokal,kulturell,Musiker/Komponist,,,,47.0708678,15.4382786
1194,Scheidemantelstraße,Karl Scheidemantel,männlich,Weimar,Weimar,Deutschland,Deutschland,"Musikpädagoge, Opernsänger, Dichter",1859,1923.0,lokal,kulturell,Musiker/Komponist,,,,50.9793301,11.3297921
1210,Weberweg,Carl Maria von Weber,männlich,Eutin,London,Hochstift Lübeck,Deutschland,"klassischer Gitarrist, Musikkritiker, Gitarrist, Pianist, Dirigent, Komponist",1786,1826.0,lokal,kulturell,Musiker/Komponist,,,,54.1364642,10.6159077
1211,Weberplatz,Carl Maria von Weber,männlich,Eutin,London,Hochstift Lübeck,Deutschland,"klassischer Gitarrist, Musikkritiker, Gitarrist, Pianist, Dirigent, Komponist",1786,1826.0,lokal,kulturell,Musiker/Komponist,,,,54.1364642,10.6159077
1232,Lannerstraße,Joseph Lanner,männlich,Wien,Döbling,Kaisertum Österreich,Österreich,"Geiger, Dirigent, Komponist",1801,1843.0,international,kulturell,Musiker/Komponist,,,,48.2083537,16.3725042
1250,Chopinstraße,Frédéric Chopin,männlich,Żelazowa Wola,Paris,"Frankreich,Russisches Kaiserreich,Zweite Französische Republik,Herzogtum Warschau,Kongresspolen",Polen,"Musikpädagoge, Musiker, Pädagoge, Pianist, Virtuose, Komponist",1810,1849.0,international,kulturell,Musiker/Komponist,,,,52.2584445,20.3108556
1280,Uthmannstraße,Gustav Adolf Uthmann,männlich,Barmen,Barmen,Deutschland,Deutschland,"Chorleiter, Komponist",1867,1920.0,national,kulturell,Musiker/Komponist,,,,51.2683264,7.1798738
1296,Kretschmerstraße,Edmund Kretschmer,männlich,,,,Deutschland,"Komponist, Hoforganist",1830,1908.0,lokal,kulturell,Musiker/Komponist,,,,,
1404,Scariastraße,Emil Scaria,männlich,Graz,Blasewitz,Österreich,Österreich,Opernsänger,"1836, 1838",1886.0,lokal,kulturell,Musiker/Komponist,,,,47.0708678,15.4382786
1421,Spohrstraße,Louis Spohr,männlich,Braunschweig,Kassel,Herzogtum Braunschweig,Deutschland,"Musikpädagoge, Musikwissenschaftler, Geiger, Musiker, Dirigent, Komponist",1784,1859.0,lokal,kulturell,Musiker/Komponist,,,,52.2646577,10.5236066
1423,Sebastian-Bach-Straße,Johann Sebastian Bach,männlich,Eisenach,Leipzig,"Heiliges Römisches Reich Deutscher Nation,Sachsen-Eisenach",Deutschland,"Musikwissenschaftler, Musikpädagoge, Schullehrer, Cembalist, Geiger, Konzertmeister, Chorleiter, Organist, Virtuose, Dirigent, Komponist",1685,1750.0,lokal,kulturell,Musiker/Komponist,,,,50.9747134,10.3193565
1427,Marschnerstraße,Heinrich August Marschner,männlich,Zittau,Hannover,Heiliges Römisches Reich Deutscher Nation,Deutschland,"Dirigent, Komponist",1795,1861.0,lokal,kulturell,Musiker/Komponist,,,,50.8960964,14.8064807
1428,Hassestraße,Johann Adolf Hasse,männlich,Bergedorf,Venedig,Heiliges Römisches Reich Deutscher Nation,Deutschland,"Musikpädagoge, Kapellmeister, Sänger, Komponist",1699,1783.0,lokal,kulturell,Musiker/Komponist,,,,53.4838384,10.2100469
1432,Gluckstraße,Christoph Willibald Gluck,männlich,Erasbach,Wien,"Königreich Böhmen,Erzherzogtum Österreich",Deutschland,"Dirigent, Komponist",1714,1787.0,lokal,kulturell,Musiker/Komponist,,,,49.1463458,11.4206037
1435,Franz-Liszt-Straße,Franz Liszt,männlich,Raiding,Bayreuth,"Kaisertum Österreich,Österreich-Ungarn,Königreich Ungarn","Österreich, Frankreich","Komponist klassischer Musik, Musikpädagoge, katholischer Priester, Pianist, Virtuose, Dirigent, Komponist, Schriftsteller",1811,1886.0,lokal,kulturell,Musiker/Komponist,,,,47.5678141,16.5288486
1439,Naumannstraße,Johann Gottlieb Naumann,männlich,Blasewitz,Dresden,Deutschland,Deutschland,"Dirigent, Komponist",1741,1801.0,lokal,kulturell,Musiker/Komponist,,,,51.0521778,13.7990205
1446,Fuchsstraße,Albert Fuchs,männlich,Basel,Dresden,Schweiz,"Schweiz, Deutschland","Dirigent, Komponist",1858,1910.0,lokal,kulturell,Musiker/Komponist,,,,47.5581077,7.5878261
1458,Ludwig-Hartmann-Straße,Ludwig Hartmann,männlich,Neuss,Dresden,Deutschland,Deutschland,"Musikkritiker, Pianist, Komponist, Schriftsteller",1836,1910.0,lokal,kulturell,Musiker/Komponist,,,,51.1981778,6.6916476
1469,Rudolf-Mauersberger-Straße,Rudolf Mauersberger,männlich,Mauersberg,Dresden,"Deutschland,Deutsche Demokratische Republik",Deutschland,"Chorleiter, Sänger, Dirigent, Komponist",1889,1971.0,lokal,kulturell,Musiker/Komponist,,,,50.6068724,13.0904258
1472,Pisendelstraße,Johann Georg Pisendel,männlich,Cadolzburg,Dresden,Deutschland,Deutschland,"Geiger, Konzertmeister, Dirigent, Komponist",1687,1755.0,lokal,kulturell,Musiker/Komponist,,,,49.4591406,10.8563868
1482,Reinhold-Becker-Straße,Reinhold Becker,männlich,Adorf/Vogtl.,Dresden,Deutschland,Deutschland,"Hochschullehrer, Geiger, Komponist",1842,1924.0,lokal,kulturell,Musiker/Komponist,,,,50.3206834,12.2535919
1494,Hauptmannstraße,Moritz Hauptmann,männlich,Dresden,Leipzig,Königreich Sachsen,Deutschland,"Musikwissenschaftler, Musiktheoretiker, Chorleiter, Kunsthistoriker, Hochschullehrer, Dirigent, Komponist",1792,1868.0,lokal,kulturell,Musiker/Komponist,,,,51.0493286,13.7381437
1495,Draesekestraße,Felix Draeseke,männlich,Coburg,Dresden,Herzogtum Sachsen-Coburg und Gotha,Deutschland,"Theoretiker, Musikpädagoge, Hochschullehrer, Komponist, Schriftsteller",1835,1913.0,lokal,kulturell,Musiker/Komponist,,,,50.2582226,10.964561
1518,Heinrich-Schütz-Straße,Heinrich Schütz,männlich,Bad Köstritz,Dresden,Kurfürstentum Sachsen,Deutschland,"Selbstverleger, Hofkapellmeister, Organist, Kapellmeister, Komponist",1585,1672.0,lokal,kulturell,Musiker/Komponist,,,,50.9301118,12.0113701
1524,Reißigerstraße,Carl Gottlieb Reißiger,männlich,Bad Belzig,Dresden,Königreich Sachsen,Deutschland,"Musikwissenschaftler, Pianist, Sänger, Dirigent, Komponist",1798,1859.0,lokal,kulturell,Musiker/Komponist,,,,52.1405622,12.5865873
1594,Franz-Curti-Straße,Franz Curti,männlich,Kassel,Dresden,Schweiz,Schweiz,"Opernkomponist, Geiger, Organist, Pianist, Komponist, Zahnarzt",1854,1898.0,lokal,kulturell,Musiker/Komponist,,,,51.3157833,9.4978479
1610,Fidelio-F.-Finke-Straße,Fidelio F. Finke,männlich,Josefův Důl u Jablonce nad Nisou,Dresden,"Deutschland,Deutsche Demokratische Republik",Deutschland,"Musikpädagoge, Hochschullehrer, Komponist",1891,1968.0,lokal,kulturell,Musiker/Komponist,,,,50.801577,15.2032218
1634,Rietzstraße,Julius Rietz,männlich,Berlin,Dresden,Königreich Preußen,Deutschland,"Cellist, Hochschullehrer, Dirigent, Komponist",1812,1877.0,lokal,kulturell,Musiker/Komponist,,,,52.510885,13.3989367
1636,Zelenkastraße,Jan Dismas Zelenka,männlich,Louňovice pod Blaníkem,Dresden,"Königreich Böhmen,Kurfürstentum Sachsen",Deutschland,"Kontrabassist, Dirigent, Komponist",1679,1745.0,lokal,kulturell,Musiker/Komponist,,,,49.6371536,14.8470198
1637,Dreyßigplatz,Anton Dreyssig,männlich,Litvínov,Dresden,Deutschland,Deutschland,Dirigent,1774,1815.0,lokal,kulturell,Musiker/Komponist,,,,50.6009532,13.6110485
